"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"66001","0.22941028695505716","0.14077329088861806","0.3618585079947652","86839.2","86838","86840","0.5663551577905576","0.45306883854848223","0.8251368091346283","86839.4","86838","86840","0.7146185242980388","0.5491384539215922","0.8017402583420348","86839.4","86838","86840","0.440988919487192","0.16391117856546925","0.6514682722736126","86840","86840","86840","0.7414427906112836","0.5286073368001888","0.9386849150389561","86840","86840","86840","0.7756749433773618","0.6142040098052138","0.9817268418316528","86840","86840","86840"
"66251","0.20561125876007885","0.13474644025598545","0.31645004720620173","87092.2","87091","87093","0.5700126977763645","0.4556994201642907","0.8446235150239501","87092.4","87091","87093","0.7235098274813856","0.5487853323940103","0.8238879545189732","87092.4","87091","87093","0.40242275334524813","0.23937668525257497","0.6387061790728525","87093","87093","87093","0.7435417677536147","0.5322937460747008","0.9364898581516791","87093","87093","87093","0.7815407805474853","0.614686980828323","0.9827669643152208","87093","87093","87093"
"66501","0.2637550249594188","0.17006496712422653","0.3586241652119148","87345.2","87344","87346","0.56816248349575","0.45866382158098257","0.8557097775154607","87345.4","87344","87346","0.728804357480859","0.5477524624257077","0.825063067889689","87345.4","87344","87346","0.38274515289762207","0.23389056555020515","0.5199895718096852","87346","87346","87346","0.7401155788288024","0.5267832375969456","0.9407742991736887","87346","87346","87346","0.77502058142373","0.6034719614133034","0.9854795170407985","87346","87346","87346"
"66751","0.24949033610917892","0.15046774801067384","0.31214428033430003","87598.2","87597","87599","0.5692764727167424","0.4522906958606752","0.861845602843904","87598.4","87597","87599","0.7301326268722839","0.5400700897585862","0.8281937167198696","87598.4","87597","87599","0.3024008422546875","0.14951342132027304","0.5287731771567603","87599","87599","87599","0.7372658929592883","0.5238225758398364","0.9404679928742317","87599","87599","87599","0.7754194499906756","0.5879912990001875","0.9867041428872229","87599","87599","87599"
"67001","0.23442630996758768","0.17762442531728126","0.33703166495032605","87851.2","87850","87852","0.5714407280075287","0.45333327037605775","0.8684082485893031","87851.4","87850","87852","0.7266187437167023","0.5409948091351433","0.8286682112627851","87851.4","87850","87852","0.40467871827244634","0.23244275710888193","0.6093582526743634","87852","87852","87852","0.7389770254353766","0.5288569746052696","0.9386787261090688","87852","87852","87852","0.77559043477072","0.6105989165187082","0.9870928700152922","87852","87852","87852"
"67251","0.25561598929955787","0.14115912112800108","0.3553763349740726","88104.2","88103","88105","0.5724351179821177","0.4554401663821273","0.8754872711489545","88104.4","88103","88105","0.7317570766120345","0.5379193494798523","0.8423110293333957","88104.4","88103","88105","0.3974703801740787","0.11559736522107979","0.5484673603133349","88105","88105","88105","0.7385280782828517","0.5181073676483029","0.941189939889723","88105","88105","88105","0.7747423786054874","0.6002216385079593","0.9892178037751268","88105","88105","88105"
"67501","0.23035531007704674","0.12445385364009327","0.4046442330657277","88357.2","88356","88358","0.5744125553966895","0.4517362056014571","0.8780497512817677","88357.4","88356","88358","0.7365946928174562","0.5391455106771337","0.8410355494459262","88357.4","88356","88358","0.36237307546061814","0.09254355733084131","0.6283953269509618","88358","88358","88358","0.7393760932873463","0.5365652842979687","0.9407212030275076","88358","88358","88358","0.7776031446671114","0.6073552662732107","0.9899223742559551","88358","88358","88358"
"67751","0.22570832191212808","0.11604311548013051","0.34017883773257823","88610.2","88609","88611","0.5656946302473431","0.4496361116678438","0.8201678323277661","88610.4","88609","88611","0.740164622004494","0.5421242087208277","0.8437501240316976","88610.4","88609","88611","0.3791062561817675","0.12893423243980245","0.6582099705338654","88611","88611","88611","0.7377256043471254","0.5135149222732482","0.9415979431285543","88611","88611","88611","0.7774420688515947","0.5965330093867941","0.9911616812261226","88611","88611","88611"
"68001","0.24101265808342145","0.19100439536120228","0.2910338897191508","88863.2","88862","88864","0.5676360284663163","0.4512338432716808","0.8257614172262671","88863.4","88862","88864","0.7400417040301894","0.5381456057827188","0.8423358759593566","88863.4","88862","88864","0.4147780032917335","0.2888818444036572","0.6480163422557393","88864","88864","88864","0.7378139835904103","0.5164552102047545","0.9428636094472133","88864","88864","88864","0.7762085051046557","0.5826559835262545","0.9917714781466932","88864","88864","88864"
"68251","0.2148978442197973","0.10141091890554008","0.3185297570110802","89116.2","89115","89117","0.5681862591985479","0.4515628197425007","0.8349719196178944","89116.4","89115","89117","0.7462055820608553","0.538327624396875","0.8578628733243514","89116.4","89115","89117","0.4371704000273734","0.19748779978705702","0.6310474573135928","89117","89117","89117","0.738884737307655","0.5400702270232082","0.9270867971002673","89117","89117","89117","0.7781325456868406","0.5993702203826403","0.9928776954074228","89117","89117","89117"
"68501","0.2501012067357189","0.17822872715261254","0.38262376188778313","89369.2","89368","89370","0.5634958956591295","0.447644236843713","0.842194597480763","89369.4","89368","89370","0.7516676837255625","0.5407086669476981","0.850443608920647","89369.4","89368","89370","0.3695557560899675","0.18881779540554156","0.5491377485932122","89370","89370","89370","0.7371172912657518","0.5194581406883507","0.9291615133959114","89370","89370","89370","0.7811248552472156","0.598192023592648","0.9938593008640312","89370","89370","89370"
"68751","0.23406742620857884","0.11627870914721561","0.30338473072023764","89622.2","89621","89623","0.5571933647510952","0.4518204377611849","0.802275664147456","89622.4","89621","89623","0.7539111188849483","0.5309772739193332","0.8613587681470538","89622.4","89621","89623","0.428530246956747","0.21562076191290236","0.5875329014835127","89623","89623","89623","0.7356123003306683","0.5254148325577064","0.9256573294310732","89623","89623","89623","0.7781067057696194","0.591728816179164","0.993976070511799","89623","89623","89623"
"69001","0.28951169569212415","0.15435904140434437","0.406146092755005","89875.2","89874","89876","0.556912314862515","0.45316498269298827","0.8022277925967474","89875.4","89874","89876","0.7531801171012764","0.5318385655498767","0.8756043622166061","89875.4","89874","89876","0.36712024498114726","0.14622732006660769","0.7076093324673488","89876","89876","89876","0.736176162552398","0.5068217137610408","0.9305784810369406","89876","89876","89876","0.7790958784541784","0.5813135596389678","0.994363745226195","89876","89876","89876"
"69251","0.23233569183591118","0.12245920905142622","0.3208729283275096","90128.2","90127","90129","0.5560875961560882","0.4523957572462353","0.799945055207693","90128.4","90127","90129","0.7570777876667473","0.5300716357714654","0.8789540436276398","90128.4","90127","90129","0.3970889847166186","0.25550154173169504","0.5248129359608426","90129","90129","90129","0.7336137381819821","0.5177472621515328","0.9289145335898722","90129","90129","90129","0.7747778567360273","0.5673583910336063","0.991716963997967","90129","90129","90129"
"69501","0.24932553093167073","0.13771608138456284","0.39252839161271436","90381.2","90380","90382","0.5589775938790987","0.4489048352280647","0.8174151979445945","90381.4","90380","90382","0.749447322383932","0.5274528828142468","0.8859567475353399","90381.4","90380","90382","0.3462475501267484","0.15941268996098287","0.6021633067969042","90382","90382","90382","0.7347626923734791","0.5146248283578614","0.9330215723436854","90382","90382","90382","0.7768281851479288","0.5937700662923354","0.99134792555023","90382","90382","90382"
"69751","0.2540826111845126","0.13852089724564579","0.428651521359257","90634.2","90633","90635","0.557952846999852","0.45180991309206","0.8050064227645948","90634.4","90633","90635","0.7481965355444292","0.5258783317180405","0.8979498030938903","90634.4","90633","90635","0.36623121515436685","0.24099167632798432","0.4764889336501879","90635","90635","90635","0.7353940302996587","0.5126300132669567","0.9325699069391736","90635","90635","90635","0.7719537082785366","0.5428123090013186","0.9920322967576868","90635","90635","90635"
"70001","0.2613375522905262","0.12304075536403898","0.373637157407437","90887.2","90886","90888","0.55778492670591","0.4520944398243281","0.8149247977863947","90887.4","90886","90888","0.7514569586825002","0.5242985483270397","0.9109626631367794","90887.4","90886","90888","0.44438615459618863","0.26315972168418855","0.593104691142533","90888","90888","90888","0.7325918970153594","0.5118812811733857","0.9320811513824939","90888","90888","90888","0.7726261865307446","0.549439247544404","0.992812375934911","90888","90888","90888"
"70251","0.18430332587921755","0.10172184630916832","0.24931362465484513","91140.2","91139","91141","0.5586817814464367","0.45223038479372485","0.816988110428207","91140.4","91139","91141","0.7323353023070798","0.5272536864501216","0.9183338919159993","91140.4","91139","91141","0.4066426977761095","0.2507743141460683","0.5717959661862245","91141","91141","91141","0.7335179544828118","0.514992058169868","0.9357930247295387","91141","91141","91141","0.7684581763940894","0.5575239887869302","0.9922930965922708","91141","91141","91141"
"70501","0.2272272402546894","0.1128980160456197","0.3893488681268014","91393.2","91392","91394","0.5599240569351613","0.44873448171664776","0.8223583986470251","91393.4","91392","91394","0.7336395026348393","0.5231006840390575","0.9015412887065712","91393.4","91392","91394","0.4122004216702001","0.27645204681772484","0.5762358806846553","91394","91394","91394","0.7364916033958423","0.5212801741726171","0.9387937151433445","91394","91394","91394","0.7692812804084694","0.5549835249186058","0.9925330449146563","91394","91394","91394"
"70751","0.22160659647679043","0.15647785163379815","0.29662298680441107","91646.2","91645","91647","0.5643915844227313","0.4586516556336206","0.8266864508324726","91646.4","91645","91647","0.7241304988198479","0.526629656407361","0.8302827204449953","91646.4","91645","91647","0.37759417900151604","0.19171172257730287","0.6665170286999916","91647","91647","91647","0.7349859216680659","0.5173205652210985","0.9411430909693331","91647","91647","91647","0.7693651289763499","0.5727233025228073","0.9940642291527518","91647","91647","91647"
"71001","0.2269077946091927","0.1169165241560012","0.3677477502973777","91899.2","91898","91900","0.5634503531934528","0.4549105389364037","0.834655049216534","91899.4","91898","91900","0.7267050124235672","0.5244097730477054","0.835591224372709","91899.4","91898","91900","0.4376230883155955","0.3147775786958094","0.597416475501317","91900","91900","91900","0.7358026096541531","0.5180733556073599","0.9381751450197898","91900","91900","91900","0.7664010916738212","0.5687268869400498","0.9920289820762432","91900","91900","91900"
"71251","0.22293602525311013","0.10811686441250186","0.3351715923602982","92152.2","92151","92153","0.5663927102697217","0.4518269619835519","0.8395395453336603","92152.4","92151","92153","0.7312907990957637","0.5239673727479828","0.8406429915672365","92152.4","92151","92153","0.4051506451421756","0.1391249582428073","0.5876242427783073","92153","92153","92153","0.7355414023624627","0.5267158782394896","0.9418935607115978","92153","92153","92153","0.7668820813491937","0.5583085813060126","0.9942630857591581","92153","92153","92153"
"71501","0.2369409942201381","0.14247853018396395","0.35485784950764343","92405.2","92404","92406","0.5657369636603714","0.45812372808579493","0.847507206512276","92405.4","92404","92406","0.7353581443664435","0.5253631518335264","0.8392315904039123","92405.4","92404","92406","0.35758981882038243","0.2437656559242141","0.535115959016716","92406","92406","92406","0.7358314801581729","0.5448972168090268","0.9418851356187331","92406","92406","92406","0.761430961388762","0.5732418843194167","0.9938054073517941","92406","92406","92406"
"71751","0.2095568193336866","0.12414800415114031","0.3836125756585763","92658.2","92657","92659","0.5661443382064252","0.456825979116571","0.8537071446585676","92658.4","92657","92659","0.7339170618471157","0.5196999429746704","0.8295239936870613","92658.4","92657","92659","0.45398599995968497","0.28672629025535873","0.6565457214916901","92659","92659","92659","0.7337100234877922","0.5178385773687498","0.9396510107636543","92659","92659","92659","0.7606775210074523","0.5584349391504037","0.9946661174133306","92659","92659","92659"
"72001","0.2953165348319512","0.11375669206296805","0.4816057511604834","92911.2","92910","92912","0.5688669763535005","0.45923133462864263","0.8574949192904177","92911.4","92910","92912","0.7420745691980735","0.5215710974538091","0.8393866276093584","92911.4","92910","92912","0.399045755954917","0.30863516770756727","0.6663633284855239","92912","92912","92912","0.7339848856366367","0.5135427271686389","0.943124626514293","92912","92912","92912","0.7657775281093587","0.5580453913776838","0.9948727115978606","92912","92912","92912"
"72251","0.26259544599424545","0.1791590546010184","0.3384136349384794","93164.2","93163","93165","0.5675223582127977","0.4528701166268598","0.8640555770875615","93164.4","93163","93165","0.7423879663325005","0.5171580371035954","0.8510004386259752","93164.4","93163","93165","0.377397582522475","0.08816369725832136","0.6627176819819371","93165","93165","93165","0.7273710980489582","0.5064391367242443","0.8974470480439013","93165","93165","93165","0.7727691149450542","0.5813466923796372","0.9952363925627372","93165","93165","93165"
"72501","0.2538527873295317","0.12251848379781789","0.4253791399508525","93417.2","93416","93418","0.5702322259173971","0.4517233184273202","0.8688503283356536","93417.4","93416","93418","0.7482783661386105","0.5157023417404086","0.836759579865444","93417.4","93416","93418","0.3973650724170916","0.1717652524711392","0.6286516146743749","93418","93418","93418","0.7335169296159536","0.5184455486818155","0.9301365143492085","93418","93418","93418","0.7665218401238943","0.5209400689538057","0.9953267783936802","93418","93418","93418"
