"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"57251","0.5757799948200419","0.4909225477690088","0.6442830954917992","77984.2","77983","77985","0.7551731691322306","0.6411814438483819","0.8325342259429314","77985","77985","77985","0.9110551965140384","0.8480562738678638","0.9523330358578452","77984.2","77983","77985","0.8020268169391617","0.5689052045792541","0.9624712509731733","77985","77985","77985","0.9440482225120987","0.9016898687840195","0.9666064197377647","77984.2","77983","77985","0.53670400588968","0.31438609529504224","0.7256723503284833","77984.2","77983","77985","0.9666048452377309","0.8715172313321853","0.9950451016133465","77985","77985","77985","0.9745633677610069","0.9410970093538253","0.9895693367420938","77985","77985","77985"
"57501","0.5767109714152905","0.4965973180106615","0.6484414521422315","78237.2","78236","78238","0.7547593350444519","0.6520659425056564","0.8349157547082221","78238","78238","78238","0.9106659478730638","0.8454102250507116","0.9526655123289283","78237.2","78236","78238","0.7188531820855528","0.3787137447095543","0.9810346170950529","78238","78238","78238","0.9448464950007862","0.90264644602574","0.9680144234358959","78237.2","78236","78238","0.5951549341788451","0.38371486235352115","0.7841871450570694","78237.2","78236","78238","0.9672251211842562","0.8807689699196993","0.9948938472447318","78238","78238","78238","0.9748200487578735","0.9439928729420912","0.9895126799786272","78238","78238","78238"
"57751","0.5759040226491513","0.5001133107472363","0.6490397108771794","78490.2","78489","78491","0.754235115020179","0.6435313422808159","0.8341939388471832","78491","78491","78491","0.9101895371812013","0.8455495124291511","0.953259469301835","78490.2","78489","78491","0.76359605013713","0.5753336615068629","0.9664843864128296","78491","78491","78491","0.9445221708310004","0.903418194972115","0.96780667819158","78490.2","78489","78491","0.499914931658931","0.3625748277315589","0.6015793486363903","78490.2","78489","78491","0.9666977699942361","0.8773129511212997","0.9946954915079255","78491","78491","78491","0.9745113374086273","0.9390062834739815","0.9898798122414364","78491","78491","78491"
"58001","0.5763607365548402","0.500808792031503","0.6438481450222382","78743.2","78742","78744","0.7537459522006975","0.647469006956202","0.828813795435518","78744","78744","78744","0.9111824229172761","0.8463978858815764","0.952412261056433","78743.2","78742","78744","0.7512690478309056","0.4872619439063646","0.9530259131556789","78744","78744","78744","0.9454847037960624","0.9037198991231703","0.9674313783643737","78743.2","78742","78744","0.5805790893701126","0.42294980911305347","0.7057182209261196","78743.2","78742","78744","0.9655962957977987","0.8675258717003876","0.9948650380897242","78744","78744","78744","0.9751772056290022","0.943192572498206","0.9903336324975899","78744","78744","78744"
"58251","0.5770257731607827","0.4972506514119477","0.6444241070640444","78996.2","78995","78997","0.7516822340676902","0.6372820119329018","0.8359281312185676","78997","78997","78997","0.9101419128531255","0.8468999533878356","0.949774775347936","78996.2","78995","78997","0.7951228085685399","0.4178371201168623","0.9812851414690108","78997","78997","78997","0.9453511431203105","0.9065831688018285","0.9673210132983522","78996.2","78995","78997","0.5714993681495801","0.3047268947210607","0.7354978319860591","78996.2","78995","78997","0.9664176454086068","0.8728094172568833","0.994916032030519","78997","78997","78997","0.9745743049545619","0.9420109815089527","0.9897469875032899","78997","78997","78997"
"58501","0.576540332140652","0.49728675638156306","0.6429553852959862","79249.2","79248","79250","0.7520750494125596","0.6466782749288219","0.82902147957292","79250","79250","79250","0.9108547240262792","0.8473634706433415","0.9527592697133679","79249.2","79248","79250","0.7286698655609933","0.3733782376744286","0.9005126916579611","79250","79250","79250","0.9446455386407626","0.9019918167610175","0.9679368329449547","79249.2","79248","79250","0.5484495280968846","0.3009498728530803","0.6984512634793597","79249.2","79248","79250","0.9674380417812669","0.8824135863295459","0.9951961418175596","79250","79250","79250","0.9738021549353221","0.9388994371025466","0.9897651515707463","79250","79250","79250"
"58751","0.5764248948920914","0.4967487178540219","0.6488471555978809","79502.2","79501","79503","0.7543838665088163","0.6519113042066795","0.8341369225866218","79503","79503","79503","0.9108461859074286","0.8501370694141531","0.9509238792496999","79502.2","79501","79503","0.7447276821484087","0.5346754836030828","0.9757207288949493","79503","79503","79503","0.9439695587379073","0.9055178769102252","0.9666633245676705","79502.2","79501","79503","0.5646595725436102","0.2795185024867846","0.7145842707044752","79502.2","79501","79503","0.9674076015832721","0.8813785310305287","0.9949036062650306","79503","79503","79503","0.9746100053445496","0.9410474119995899","0.9892116144234994","79503","79503","79503"
"59001","0.5765487076388258","0.4989230730429403","0.6459477123701808","79755.2","79754","79756","0.7538319622186936","0.6568418422083699","0.8323267041427534","79756","79756","79756","0.9108490846409738","0.8452918978721676","0.9510922633255368","79755.2","79754","79756","0.7174463800302906","0.43861909909860763","0.9572001633147421","79756","79756","79756","0.9448207305231924","0.901159270884138","0.9668712515156646","79755.2","79754","79756","0.57250945928297","0.3257432093381279","0.7715658847980029","79755.2","79754","79756","0.9665699628252516","0.8755683913197618","0.9945231155745429","79756","79756","79756","0.9745057591786217","0.9408752692737791","0.9891454569117654","79756","79756","79756"
"59251","0.5770734689375674","0.4920331132934078","0.6478226827391762","80008.2","80007","80009","0.7539599023140436","0.6502415509607945","0.8275394874842396","80009","80009","80009","0.9113053253131206","0.8471140428202558","0.9525693730122441","80008.2","80007","80009","0.7993096978795137","0.43882684513795217","0.9919536971460285","80009","80009","80009","0.9446270755949211","0.9031389837985213","0.9669381927497204","80008.2","80007","80009","0.5799462041783582","0.327684704732987","0.7448498888905876","80008.2","80007","80009","0.9671017918028865","0.8821272545030361","0.9946855502715345","80009","80009","80009","0.974687632524056","0.9427891258871511","0.9899489416768829","80009","80009","80009"
"59501","0.576164987818097","0.49510429831574665","0.6471658878195695","80261.2","80260","80262","0.7534542508885281","0.6484763878490157","0.831271882920268","80262","80262","80262","0.9110700620402445","0.849757182401698","0.952521590167658","80261.2","80260","80262","0.7516380889020781","0.5026708134537591","0.9241874347317625","80262","80262","80262","0.9455620423519671","0.9056501700122602","0.9676075144675824","80261.2","80260","80262","0.5962040379459914","0.431531246394513","0.7529236370999796","80261.2","80260","80262","0.9671273332143429","0.8793843574192097","0.9946439191701536","80262","80262","80262","0.9742684569412967","0.9388399220216158","0.9895122542199704","80262","80262","80262"
"59751","0.5776279167784307","0.49406698426231366","0.6473328662332763","80514.2","80513","80515","0.7549238433367197","0.6488162172779165","0.8376018382755994","80515","80515","80515","0.9106050179899606","0.8464598939282965","0.9517460075083646","80514.2","80513","80515","0.7548407679643463","0.40735592318454233","0.9292240153037988","80515","80515","80515","0.9449850793071348","0.9059328565835421","0.9667876691306055","80514.2","80513","80515","0.5790422266634805","0.34607091015796027","0.7882315928036399","80514.2","80513","80515","0.9662740965308432","0.8722113219297533","0.995156176474317","80515","80515","80515","0.9745653670890103","0.9398034521232864","0.9901121118361701","80515","80515","80515"
"60001","0.5759600393499245","0.4880189457525158","0.6483304880231899","80767.2","80766","80768","0.7537161757712523","0.647663666952884","0.8358022582037631","80768","80768","80768","0.9112695796013675","0.8489617950428638","0.9514081155453973","80767.2","80766","80768","0.73766991939367","0.44512540155961294","0.9738955365752268","80768","80768","80768","0.9459402689202019","0.9104082748979675","0.9680668250869167","80767.2","80766","80768","0.5333697602859118","0.3984066768214179","0.6768237796919603","80767.2","80766","80768","0.9674628301480427","0.8791224287934281","0.9952030006874742","80768","80768","80768","0.9741594337276096","0.9408217962319657","0.9893589732051918","80768","80768","80768"
"60251","0.5752884384820186","0.4977829875234757","0.6470115721346765","81020.2","81019","81021","0.7570646919429087","0.6520108069236277","0.8370848853454916","81021","81021","81021","0.9122958310985437","0.8493903700190047","0.9525170287448195","81020.2","81019","81021","0.7119023440638481","0.4801947926236143","0.932161814018759","81021","81021","81021","0.9452389756361816","0.9063954016168866","0.9673281759096364","81020.2","81019","81021","0.5025322861376853","0.29057144383466754","0.785681007160339","81020.2","81019","81021","0.9672127470374214","0.8800845197140775","0.9947507344313844","81021","81021","81021","0.9740729255618952","0.9391058648500318","0.9895724009621958","81021","81021","81021"
"60501","0.5748270511881816","0.4890237848935016","0.645488289062072","81273.2","81272","81274","0.7558754310318969","0.6555567107057899","0.8301192497328896","81274","81274","81274","0.9119064500141849","0.8498775131962099","0.9540508453322089","81273.2","81272","81274","0.8234227049300499","0.5713219939567594","0.9824408740775015","81274","81274","81274","0.9448417917768156","0.9016387161550856","0.9668266339352382","81273.2","81272","81274","0.480044634051776","0.2525796387492397","0.659426010484405","81273.2","81272","81274","0.966779022064434","0.8787605411826028","0.9947590911978771","81274","81274","81274","0.9748700906171439","0.9422424916588","0.9903233153256554","81274","81274","81274"
"60751","0.5739505909659899","0.49314634186250694","0.6421525957680811","81526.2","81525","81527","0.7544315767790464","0.6472992688364385","0.8312952748317978","81527","81527","81527","0.9110883580069725","0.8507308559468403","0.9507096540747563","81526.2","81525","81527","0.7571565754672174","0.5773853276486817","0.9723348930799444","81527","81527","81527","0.9454140497210911","0.9058228546580829","0.9671460848916459","81526.2","81525","81527","0.6158279105351365","0.4267780175104723","0.7998818584156281","81526.2","81525","81527","0.9661174722406372","0.8706906729262216","0.9954678349872097","81527","81527","81527","0.975204000613209","0.9446904427075496","0.990456637376807","81527","81527","81527"
"61001","0.5749445132350405","0.485020757608432","0.6482582523722746","81779.2","81778","81780","0.7543727922486594","0.6517700396106006","0.8326261565248547","81780","81780","81780","0.9119606901836207","0.8484971708326678","0.9517615512186381","81779.2","81778","81780","0.6968474227225827","0.4563573867954933","0.9471078970545416","81780","81780","81780","0.945819028443942","0.9072105536562679","0.9684657035375617","81779.2","81778","81780","0.4746877669801825","0.24813246475101","0.6847186182035631","81779.2","81778","81780","0.9670842268317914","0.8839863220098715","0.995082695331886","81780","81780","81780","0.9742434194851463","0.9407801412566682","0.9892740491838432","81780","81780","81780"
"61251","0.5769296908212189","0.4967789688628962","0.6443138199767298","82032.2","82031","82033","0.7522712301427537","0.6417879344296323","0.8264634670081598","82033","82033","82033","0.9121201965020174","0.8513240701187759","0.9517619025869415","82032.2","82031","82033","0.7871416187413681","0.3653685632897709","0.9755944876573586","82033","82033","82033","0.946394339018789","0.9095456675209815","0.9675659097919889","82032.2","82031","82033","0.5230667495480338","0.37340144058123415","0.6993837756087382","82032.2","82031","82033","0.9674428330679572","0.8809357081255484","0.9945441777872878","82033","82033","82033","0.9751505060786817","0.9475461240659563","0.9889545286028061","82033","82033","82033"
"61501","0.5755796391266826","0.4977512678294748","0.6458422162069898","82285.2","82284","82286","0.7522112500099427","0.6450154507359243","0.8284970118822482","82286","82286","82286","0.912298119042832","0.8507495443146246","0.9512570741702483","82285.2","82284","82286","0.774292824861171","0.5386772177731834","0.9719798258728516","82286","82286","82286","0.9460065582170696","0.9104762355408468","0.9674449575138008","82285.2","82284","82286","0.525941854463069","0.26466601455715455","0.7904385000602392","82285.2","82284","82286","0.9678166343634841","0.8773156552297773","0.9947295028973219","82286","82286","82286","0.9744393961708786","0.9397571228429117","0.989891629427262","82286","82286","82286"
"61751","0.5764160931859315","0.4939397495649761","0.6455325952718833","82538.2","82537","82539","0.7523431297050317","0.6465767540341333","0.8312688885938382","82539","82539","82539","0.9115886759234243","0.8511830226605474","0.9530286023869354","82538.2","82537","82539","0.7954356530345412","0.6723727363897359","0.9790525446593837","82539","82539","82539","0.946738511123647","0.910769139229086","0.9679918565886801","82538.2","82537","82539","0.5619954829049763","0.36789659615289183","0.7486092454154075","82538.2","82537","82539","0.9663500180317144","0.8712442506623517","0.9951542171161089","82539","82539","82539","0.9745762639120026","0.9380797638861794","0.9899607699035765","82539","82539","82539"
"62001","0.5760423718440133","0.48979169513949544","0.6453353871903756","82791.2","82790","82792","0.7531386885684384","0.6410953221161414","0.8308139543009679","82792","82792","82792","0.9113724932108493","0.8500012597362735","0.9520014308111427","82791.2","82790","82792","0.7888211748775988","0.44672377616416054","0.9648674324855863","82792","82792","82792","0.9467967103666639","0.9131656957409566","0.9671400267414819","82791.2","82790","82792","0.5383158230517796","0.2641688264314762","0.6878059936517825","82791.2","82790","82792","0.9670491132998482","0.879149339574863","0.9952395362180645","82792","82792","82792","0.9747695329668739","0.9449483146607367","0.989136778730901","82792","82792","82792"
"62251","0.5770893233120588","0.4957540737075301","0.6496824601792623","83044.2","83043","83045","0.7562178156757126","0.649791444194885","0.8337704692381672","83045","83045","83045","0.912241017350387","0.8516425091229849","0.9529803632795257","83044.2","83043","83045","0.8299762313537528","0.677763717162763","0.9708205885366897","83045","83045","83045","0.9462049619648617","0.9102208375398784","0.9674040255576527","83044.2","83043","83045","0.5227509225460015","0.2809288900122074","0.6696125881310125","83044.2","83043","83045","0.9668294859855155","0.8752264361519361","0.9946948467295494","83045","83045","83045","0.974561373711478","0.9416097101408232","0.9896053545423144","83045","83045","83045"
"62501","0.5757821694645238","0.4965642215845321","0.6414130929282231","83297.2","83296","83298","0.7539729430772762","0.6460839698150734","0.8371736381083216","83298","83298","83298","0.9115975185020971","0.8514309282994736","0.9526255977034032","83297.2","83296","83298","0.7514996476216259","0.39961427512903797","0.945719364961849","83298","83298","83298","0.9459319284566124","0.9124540769723076","0.967691975734633","83297.2","83296","83298","0.5749355173785027","0.47003184199715226","0.7481034071997096","83297.2","83296","83298","0.9671340044120795","0.8804377973416818","0.9950717033577949","83298","83298","83298","0.9740482663975948","0.9421659115742912","0.9885372215156734","83298","83298","83298"
